Id_Negocio,Nombre,Id_Ciudad,Direccion,Latitud,Longitud,Estrellas,Id_Categoria,Num_Reviews
GZMGxGnoLTAPBgxFHgzhFA,"Melissa Drake, MD",21,"504 W Pueblo St, Ste 202",34.4284,-119.725,4,2,22
gzMlFR9ViVCr_HUYPgqqVg,Sylvain,16,"625 Chartres St",29.9571,-90.0642,4,1,1151
gZMlo2_oCJ8D6tNiu1tyMw,"Burger King",2,"1888 Gulf To Bay Blvd",27.961,-82.759,2,1,24
GZnsr0JMu6qQ-w-oWdIGlA,"Cryo-Cell International Inc",86,"700 Brooker Creek Blvd, Ste 1800",28.0553,-82.656,4.5,2,34
gZOjDRUuxlcDy3C68lfRrg,"CF Vapors",573,"9200 Olive Blvd, Ste 124",38.6737,-90.3679,5,2,5
GzOKM6vX_f7eG4jHMdkeDw,"New Dragon Phoenix",8,"2828 Elm Hill Pike",36.1487,-86.664,3,1,68
gzoWHrY5R8PNf16rqnkn_w,Cellairis,205,"Deptford, 1750 Deptford Center Rd",39.8315,-75.098,4,4,7
GzoyHxYL4F39C_dZl6eBGQ,"Red Ribbon Bakeshop",19,"4053 Park Blvd",27.8396,-82.6887,3.5,1,6
gZPFgzPKJYAvobR77Q97WA,"Back Yard Burgers",8,"2744 Elm Hill Pike",36.1492,-86.6674,2.5,1,50
GZpuE4gSgogaYbBy4ilU-Q,"Aldie Mansion",45,"85 Old Dublin Pike",40.3243,-75.1344,4.5,5,13
gzPv1S3_pKt3Zt6eHNFEKA,"Palomino's Rims & Tires",7,"1505 Glendale Ave",39.5272,-119.763,4.5,3,11
Gzr_tIuJdlQBCbeLh98ZBw,"Precious Hearts CPR",8,,36.1524,-86.7894,5,2,5
gzr8a2yZ1ma9LD7BS3KBVg,"Bunny Bread Warehouse",304,"681 Commerce St",29.8831,-90.0267,3,1,6
gZRm5kecOIqpWDv6d4nNag,"Zaxby's Chicken Fingers & Buffalo Wings",8,"2241 Murfreesboro Pike",36.0881,-86.65,2,1,19
gZrsNIJlYudMBJJLr0B8dg,"Baymont by Wyndham Franklin",41,"4206 Franklin Common Court",35.9116,-86.8224,3,5,18
GzsLWKKlxRxxORSv2ciYcg,"Scott W Grant, DMD - Grant Dental",42,"2275 S Eagle Rd, Ste 150",43.5845,-116.355,4.5,2,18
gZsR1V2uhXlN_GIblnR8-w,"Thrifty Car Rental",5,"1675 Airline Dr",29.9805,-90.2497,2.5,5,11
gzTpGrvPpwlRpVjQHbU_lw,"4th St Bistro",7,"3065 W 4th St",39.5188,-119.849,4.5,1,251
gztvFvJ5dXz-wAy0afoa5A,"Clearwater Jetski and Funboat Adventures",2,"1201 S Gulf Blvd",27.9535,-82.8283,4.5,5,13
GzUDgTTwQWO_OZ6fjo7q9A,"Total Wine & More",6,"1460 E 86th St, Nora Corners Shopping Center, Nora Corners Shopping Center",39.9139,-86.1352,4.5,1,68
Gzur0f0XMkrVxIwYJvOt2g,"The Poké Company",13,"1208 E Kennedy Blvd, Ste 116",27.951,-82.4475,4.5,1,54
GZUTygIGsnjrFaLu-BpImA,"Grand Traverse Pie Co",6,"1155 E Stop 11 Rd",39.6494,-86.1376,4,1,5
gZw8r3vZMtOaATVTsxmhdQ,"Firehouse Subs",134,"5909 North Illinois St",38.5859,-89.9849,4,1,36
gZWBa9YPF7D8uxjH1RUnow,"Edible Arrangements",313,"1415 City Ave, Ste C",39.98,-75.2701,2,4,15
GZwgmKNS01hEWKQaRTro_A,"The Bean Cafe",1,"615 South St",39.9421,-75.1529,3.5,1,93
GzWLrl5aw9lqxvMrhez2kw,Winn-Dixie,80,"2240 Commercial Way",28.4645,-82.6201,3.5,1,9
gzxNs7zJthTzj6BW0SDkFg,"Royal Caribbean Cruise Lines",13,"1624 E 7th Ave",27.9605,-82.4409,2.5,5,95
gZxZpb21YNjCIYg5_yy6xA,"Emiliano's Pizza",23,"54 York Rd",40.1424,-75.1134,2.5,1,55
gzy06-cduwdCyjHUkm1cHQ,"Sparkle Car Wash",46,"114 16th St N",27.7722,-82.6552,2,3,7
GZZ-oMEBy_SgTexn8tS0Yw,"Lice Happens",82,"4 Doncaster Rd",39.8793,-74.9643,5,2,5
gzZyy9_2IN1iz-qUQkmk5g,"Carquest Auto Parts - Larrys Auto Parts",105,"5855 Hollister Ave",34.4357,-119.828,5,5,36
H_4dC0ImE5G8oNEyYcPHMg,"CVS Pharmacy",320,"25 E Red Bank Ave",39.8425,-75.1479,2,4,16
h_5yHZBEzacWpkMJLE0wIw,"Cheese Chalet",99,"5337 Limestone Rd",39.7467,-75.6986,3.5,1,6
h_6ioAoKNLi01kPhoGDArg,"Jack in the Box",7,"5095 S Mccarran Blvd",39.4773,-119.786,2,1,45
h_E3k5PXTZYewdD15mCyPw,"Burger King",12,"4214 137 Avenue NW",53.598,-113.408,2.5,1,6
h_eHk-w1PuCKnZCYwgKEEg,"Coriander Indian Bistro",87,"910 Haddonfield-Berlin Rd",39.8477,-74.9774,4,1,217
h_FrICaZXBLUOF3mru75Cw,"Gallatin Dental Care",175,"1101 Nashville Pike, Ste 110",36.3753,-86.4729,4,2,5
h_hwuftiOMvdRe5HjmFwBw,"Circle K",4,"4701 E 22nd St",32.2075,-110.892,2.5,1,7
H_iHqi2GJesY59AyePfx7Q,"Chez Bryce",13,"238 E Davis Blvd",27.9262,-82.4535,3,1,7
h_JaRjWqeU4lH2Mu0rMJfA,"King Ribs BBQ",6,"3145 W 16th St",39.7874,-86.2126,4,1,123
H_kpPq7hIwr8UTWU8Cw8TQ,"Luciana's Mexican Restaurant",26,"1133 N State Rd 135",39.6328,-86.1579,4,1,87
h_lpML9qMfB4HwkYrwdA9A,"Pat's Pizzeria of Hatfield",53,"1100 N Broad St",40.2504,-75.2754,2.5,1,7
H_lYfJb0Va8O0QQ2W4zc4w,"Stoll Medical Group",1,"1528 Walnut St",39.9495,-75.1674,4,2,122
h_n6WExuyzPM5l8qOsrLOg,"BMW of Tucson",4,"855 W Wetmore Rd",32.2855,-110.986,3.5,3,134
h_q2vmF6bLauPPtiVC37zA,"Red Ball Garage",8,"1931 Church St",36.1532,-86.8004,4.5,3,19
H_QJ-uXvcniXgUBB_0euCw,"Mariscos El Gato",70,"4561 Gravois Ave",38.5843,-90.2636,3,1,115
h_Ql7mHRlio1ChmzthcGZQ,Sakana,12,"7908 104 St NW",53.5155,-113.498,3.5,1,31
h_RQXD7IKwDkVU_n67UG4w,"Soulard Coffee Garden",30,"910 Geyer Ave",38.6085,-90.2052,4,1,397
h_tIrn67w6Zq5cipNy5AZw,"Richboro Beer & Soda",309,"1078 2nd St Pike",40.218,-75.011,4.5,1,10
h_tRcijFYxrUiZ59FXfBOQ,"Still Perkin'",16,"2727 Prytania St",29.9302,-90.085,3.5,1,169
H_u6w1hM4WEgOD288i5edw,"The Post Sports Bar & Grill - Maplewood",369,"7372 Manchester Rd",38.6126,-90.3194,3.5,1,238
h_UbaqduIhtIQvYV7p2oVQ,"Castrillo's Pizza",8,"3501 Park Ave",36.1514,-86.8261,4.5,1,83
h_vx0fR8lnwsrJASl_S8Aw,"Nevada Auto Sound",7,"2966 S Virginia St",39.496,-119.798,4.5,3,46
h_VynFMvi48yuJNrdbXaYg,"Boise Art Glass",64,"530 W Myrtle St",43.6114,-116.204,5,4,5
h_ylhvlDpJAhoSkdlBoQgA,"Carbon Health Urgent Care Sparks",27,"5070 Ion Dr, Ste 100",39.5846,-119.731,2.5,2,55
h_Z-1d9Fwc_VHoWOYVen-w,Dunkin',438,"1110 Baltimore Pike",39.8806,-75.5446,2,1,7
h-0hwjiPSiWQD0UXgAy1_g,"Island Fin Poke",13,"12913 N Dale Mabry Hwy Ste 101 Tampa",28.064,-82.5028,5,1,23
h-0PK9P9Tgami7onGxrG9g,"Ramen Depot",13,"2786 E Fowler Ave",28.0556,-82.4275,3,1,5
h-2NPS4ZKdGtcngTvQJo7Q,"Chutneys Indian Grill",12,"4316 17 Street NW",53.4796,-113.372,3.5,1,11
H-3udsXhsSDrfwHdQUv1Zw,"Sugar & Slice Bakery on Main",265,"519 S Main St",38.7774,-90.4835,4.5,1,19
H-6Obgfximh5vDpgWGlHlg,Starbucks,61,"776 Bethlehem Pike",40.2414,-75.2434,3,1,53
h-bc5U7i9z5NZkOm32HMzw,"Chicken Holiday",155,"230 N Maple Ave, Ste A12",39.9153,-74.9269,2,1,23
H-cNdJ7CGHHu0iZZ729NKg,"120 West Bar & Grill",6,"120 W Market St",39.7689,-86.1605,3.5,1,40
h-cUfr_s3U7XP2DpPkoJqg,"Saudia Shuler's Country Cookin'",1,"2836 N 22nd St",39.9981,-75.1673,3.5,1,178
H-FoNObVaownkduxwmdUKg,"Mr Radiator Inc, Mr Automotive",6,"2702 S Meridian St",39.7284,-86.1593,5,3,5
H-iHBWWPRlA9Ql9cRGfQCg,"Joe Hudson's Collision Center",185,"36266-B US Hwy 19 N",28.1017,-82.7405,4.5,3,6
H-ju61lOKkUuWA7pGmIzow,"Back Yard Burgers",41,"1711 Galleria Blvd",35.965,-86.8118,2.5,1,24
h-LTdvH5CskFjOypiWVn1Q,"Giannini Jewelers Inc",253,"15 E Lancaster Ave",40.0077,-75.2903,5,4,8
h-lY2J4U2SlHIage8213uw,"Hill's Quality Seafood Markets",145,"3605 W Chester Pike",39.9871,-75.4,3.5,1,17
H-NJ7IBqTyn01SRrNNTN-g,"Fontana Eyecare Associates",35,"6451 Chippewa St",38.5937,-90.3,4,2,8
h-Pq0ucncEr6UcLE5ZPIuQ,"Tazah Kabob",64,"5755 W Overland Rd",43.5899,-116.253,5,1,6
H-ShuZET0m9IkCv-L9zFXA,"Dairy Queen",6,"9008 E 10th St",39.7824,-86.0083,2,1,9
h-UJcoFjWQUZjaEWyzIWUg,"Tianfu Sushi All You Can Eat",6,"3512 W 86th St",39.9123,-86.2209,3.5,1,24
H-UYClEIyZPGuxk45yT04w,"Summerside Dental",12,"8-1109 Summerside Drive SW",53.4238,-113.463,4,2,7
H-uycxPWOXoJRK0utDaYLg,"In N Out Taco",2,"435 S Myrtle Ave",27.9616,-82.7957,4.5,1,55
H-Xc7JbVvxSkWfkuzwrveA,"Taco Bell",29,"1117 Gallatin Pike S.",36.2484,-86.7193,1.5,1,30
h-Ypo3j3_8SmzSP6TzNmsA,"Philly Grill & Pizza",98,"415 Egg Harbor Rd, Ste 6",39.7478,-75.0758,3.5,1,6
H00DHfwJZGLraKdqeGVOXw,"Jersey Mike's Subs",82,"512 Haddonfield Rd",39.9337,-75.0306,4,1,35
h028GZ6s8911w_RRp1AAow,"US Airways",13,"5503 W Spruce St",27.964,-82.5345,2,5,14
H02LlxeevnMUEMttUJIxWA,"Gertrude Hawk Chocolates",9,"260 Exton Sq",40.032,-75.6236,3,1,5
H02oq-DIDxhxxPTt2iyQvg,"Papa John's Pizza",4,"1301 W Saint Marys Rd",32.2289,-110.992,2,1,10
H03t-5azT0cc2Jh_Pfit2Q,"Street- Taco and Beer Co",4,"4500 N Oracle Rd",32.2885,-110.974,3,1,13
h0eE8G-WzdJKdvy7__gfjQ,"Renown Medical Group",7,"10085 Double R Blvd, Ste 220",39.4368,-119.759,3,2,5
H0eXuemfOAG3QMstAJ_cMQ,Odette's,287,"274 S River Rd",40.3557,-74.9483,3,1,41
h0FfVGE8C-U8SDxQPgUjmw,Chick-fil-A,4,"3943 W Ina Rd",32.337,-111.049,3.5,1,79
H0FyEXpL4NgIGsa2TnBHdw,"A.P.E. Inc",16,"9015 Airline Hwy",29.972,-90.1186,3.5,4,5
h0Gy4HEgeZvN9kb3_rB5JA,"New Liberty Distillery",1,"1431 N Cadwallader St",39.9737,-75.1406,4.5,1,48
h0haVUR81lYuXFHIy6_0Gw,"Gerber Collision & Glass",13,"9002 Adamo Dr",27.9498,-82.3563,2,3,14
H0i9L8ReZOYWV-BkvKlgNw,"The Vitamin Shoppe",1,"1-99 City Ave",40.0024,-75.225,4.5,1,8
h0IEDvVAqFIBHY9Nhni5qQ,"Canadian Tire",12,"9847 - 50th Street NW",53.5387,-113.417,2,3,12
H0LcjqWfgCFapQVTVmb0uw,"Fratelli's Ristorante",265,"2061 Zumbehl Rd",38.7835,-90.5352,4.5,1,244
H0MScRPcaB_TuFNEhWvJQg,"The Bowtie Barista",8,"315 DeadeRick St, Ste 140",36.166,-86.7796,4.5,1,77
H0rlFU3vmswJ3HdWnpitJQ,"Modern Dentistry of Hatboro",380,"41 Byberry Rd, Ste 2",40.1748,-75.1052,4,2,5
h0RNhvAKLLaHHOjoMct9ag,"Chicken on the Way",279,"3507 Tudor Glen",53.6198,-113.61,3,1,6
H0TidC6ft9wkTBAhsWrYLQ,"Carrabba's Italian Grill",52,"801 Providence Rd",27.9253,-82.315,3.5,1,170
h0UrquZ3rvG9z5_vaigqeg,Labcorp,281,"500 B Grove St",39.8777,-75.0511,2,2,10
h0vaA8cPdjabzotwa6BsyA,"Scarlet Lane Brewing Gastropub",6,"1702 Bellefontaine St",39.7904,-86.1425,4.5,1,116
h0VqUbUviVywI98mTkz0ZA,"Grounded Physical Therapy",85,,34.3989,-119.518,5,2,7
H0WR6GRX9S1o-S4szplQ0Q,"The Point on Penn",6,"605 N Pennsylvania St",39.7757,-86.1557,4.5,1,43
H0X3b19ekZr8hPveg3UDnw,"Gerber Collision & Glass",4,"7940 E Lakeside Pkwy",32.1898,-110.823,3.5,3,13
h0z6-ExVdz-FkU02Dd4APw,"A2Z Cafe",6,"4705 E 96th St, Ste 35",39.9255,-86.0898,4.5,1,281
h1_Un0I23_iReLhf_ewscA,"Indepth Detailing",42,"272 E 5th Ave, Ste D",43.606,-116.386,4.5,3,25
H14Kenpp7-Z5IKrLqGGv3g,"El Toro Bravo ",6,"365 N Illinois St",39.7726,-86.1593,3.5,1,54
h19gWCpOaU-oMwfybICyBw,"El Punto",1,"4460 Whitaker Ave",40.0172,-75.1169,4,1,33
H1ANkkqUp_5WTSa1cR7Xww,"CVS Pharmacy",67,"159 N Macdade Blvd",39.907,-75.2876,2,4,8
h1bm4MHZpQxhiD7iIyXWyg,"After Hours Pediatrics Urgent Care - South Tampa",13,"3838 W Neptune St, Ste D6",27.9297,-82.5076,3.5,2,9
H1FXzbmnMPXRfOrTo1qxKw,"Kung Fu Tea",169,"1129 Old York Rd",40.1154,-75.121,4,1,58
h1J_GWV5yZ-gXUtsplvI8g,"Omni Riverfront Hotel",16,"701 Convention Center Blvd",29.9456,-90.0649,3.5,5,116
h1jLm0McgsOOWI3eCqmboA,"Showcase Meat Company",4,"4430 N Hwy Dr",32.2887,-111.022,2.5,1,16
H1kNLcErO8jWuEwu8yFmQg,"Star Wings",332,"11508 N 56th St",28.053,-82.3941,3.5,1,12
h1L1nOBt2P8IkfPexu0T6w,"The Village Teahouse",765,"1919 W Point Pike",40.2053,-75.2997,3.5,1,46
H1LPlb5J4K-TmSRruICJug,"Pastore Auto Tags & Insurance",1,"6774 Ridge Ave",40.042,-75.2262,3.5,3,14
h1lWjQMjLdAkC-BARvZAZg,"Get Fried",1,"111 S Independence Mall E",39.9498,-75.1481,3.5,1,6
h1nCGfvaCuxX_9CeazhwaA,"Lakeway Deli",73,"3900 N Causeway Blvd",30.0193,-90.1558,2.5,1,7
H1NF1c_lPmdMb98LUt2QVA,"Glazy Squares",66,"443 S Buchanan St",38.8059,-89.9522,4,1,5
h1OkRUd0uV6yE6PwUOUonw,"Taco Bell",4,"708 W. Ajo Way",32.1778,-110.98,2.5,1,9
H1prLvxoQvwUjYuhUiH4zA,"Walmart Supercenter",106,"8745 State Rd 54",28.2078,-82.6682,2,1,30
H1QVoIgfovydsFfOZfuSPg,"Big River Grille & Brewing Works",8,"111 Broadway",36.1617,-86.7747,3.5,1,151
h1RQEy-kVBy2T9rMlp5VIw,Samwich,1,"600 Catherine St",39.9387,-75.1532,4,1,38
h1u9lMSoDeBSg-5VmWUaVg,"Whitts Barbecue",83,"3516 Tom Austin Hwy",36.4896,-86.8814,2,1,8
h1VtfwRJ-xKTrDfy1Ql7Gg,"Nook and Kranny Kafe 2",475,"3140 Ridge Pike, Ste 17",40.1567,-75.4038,4,1,31
H2_dcsA3t6DReJPXFgr9tg,Target,100,"4004 Rte 130 N",40.0125,-74.9587,3.5,4,22
h2-mPUMYJ5pF_gVurDL3lw,"Azian Restaurant Sushi & Korean BBQ",4,"15 N Alvernon Way",32.2223,-110.91,2.5,1,467
h22117eMO-kVtCOLYYL6GA,"Darkshot Coffee",7,"1 S Lake St",39.5253,-119.811,4,1,5
h22TVwTYENne7QPKz0lxHg,"Hello Cafe",1,"600 Washington Ave",39.9339,-75.1547,4,1,10
H22UxCM8f6hFs---behSbg,Baskin-Robbins,245,"5205 Old Hickory Blvd, Ste 110",36.1896,-86.6158,1.5,1,11
H26WLUra_8XSLZC-x_v78A,"The Living Earth",287,"234 W Bridge St",40.3652,-74.9611,4.5,4,15
H26zRyQkXXYzUZUOtppFcA,"Green Lemon",13,"915 S Howard Ave",27.9346,-82.4832,4.5,1,1166
h29ioYr-L4FW3dy5YC2PPw,Sephora,2,"Countryside Mall",28.0175,-82.7317,3,4,15
h2AEIde59CmLp3Riy--JsQ,Wendy's,532,"620 Woodbury-Glassboro Road",39.7633,-75.1333,2,1,6
h2Ap7CLb2cjM-cw-fEA5tg,"Diamante Pizzaria",1,"4937 N Broad St",40.0286,-75.1466,2.5,1,12
h2BUHkba3UlMM8xBIylzag,"Sullivan's Steakhouse",37,"700 W Dekalb Pike",40.0867,-75.3868,3,1,300
h2gSTF5q63SWJuxzJWaKyg,"AT&T Store",52,"10945 Causeway Blvd",27.9221,-82.3291,3,4,13
h2IjT4qOFA05yRXPzDtIhQ,"Greek's Pizzeria",254,"30 N Main St",39.9516,-86.2623,3.5,1,72
H2j6lrAqTnbxocJMDgGhzA,"Daddy's Donuts",16,"2051 Caton St",29.9992,-90.0626,4,1,29
h2MaP8_ZJ3HqsgSPLeQNaw,"Evan's Pizza",1,"4311 Locust St",39.954,-75.2098,3,1,122
h2MCJQVK7YF-G8kCCEDXhg,"TLA Video",1,"1520 Locust St",39.9521,-75.1655,4.5,4,16
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,144,"47 S Main St",39.7323,-75.2241,4,1,232
H2nFgEFitRk7ltE8IRH0xA,"Taco Bell",13,"4647 West Kennedy Blvd",27.9449,-82.5232,2.5,1,42
h2S_6llTHGwD_OEoxTZXjA,"Westshore Pizza",305,"3327 Lithia Pinecrest Rd",27.8947,-82.2453,2.5,1,19
H2W2KfBIRU69EFhYIccoKw,"Jiffy Lube",124,"333 Cartwright Street",36.3237,-86.708,3.5,3,8
h2XhYJ_BdmaAlueKor8ApA,"Uptown Pediatric Dentistry - Susan Fallahi, DDS",16,"3715 Prytania St, Ste 380",29.926,-90.0949,3.5,2,11
h2Z13qvIXBw7ttsPI_NpfA,"Desert Fox Paintball Outfitters",4,"9651 S Houghton Rd",32.0757,-110.768,2,4,9
h2ZjY4sI-8jAWhfbZcedDA,"Century Grill",12,"3975 Calgary Trail NW",53.476,-113.496,2.5,1,24
h2zPyUk4k6njRsdumJfwew,"Olive Garden Italian Restaurant",6,"8155 E Washington",39.7727,-86.0238,3.5,1,96
H3-btj6It0pqLrgK8b09Ag,"East Gate Grocery",365,"715 Lakepointe Centre, Ste 109",38.5817,-89.8831,4.5,1,7
h32-Sc0Nd4UzpGzA2bUVmA,"Clean Juice Upper Dublin",238,"213 Dryden Rd",40.1585,-75.1478,4.5,1,13
H35-qdYCX2N7nb-dbvjrZQ,"A P J Texas Weiner",1,"47 N 13th St",39.9536,-75.1609,3.5,1,32
h3AI5bjSwdeT_WYbziS16g,Wawa,103,"605 Morehall Rd",40.0669,-75.5359,3.5,1,11
H3AJLldqhqsYR9Z5rnZHHQ,"West Edmonton Hyundai",12,"10120 178 Street NW",53.5421,-113.629,2,3,23
h3aPn7WjxYMu_DJqXCUAjQ,Chick-fil-A,305,"2010 Bloomingdale Ave",27.8941,-82.2509,3,1,46
H3B6ZCjtQURr0iWBXYmYzg,"Pho Washington",1,"600 Washington Ave, Ste C & D",39.9345,-75.155,4,1,30
H3bRWGQMuX6_c0INmLh7Ug,"Lost in the Woods",1,"357 Main Ave",40.023,-75.2193,3.5,1,5
H3D46mSKRGraWuiXUZw2jA,"Things Remembered",7,"5510 Meadowood Mall Cir, G101",39.4745,-119.782,3,4,9
h3DUMo4oWyVQ9ZfGar6vPg,"Harry's Savoy Grill",99,"2020 Naamans Rd",39.8236,-75.4972,3.5,1,204
h3elVgNF3LH5MipnN430TA,"En Vogue Medi-Spa",88,"44 2nd St Pike, Ste 202",40.1594,-75.0486,3.5,2,24
h3g3aInugzeDW2UHFEVIOA,"Burgerim Indianapolis",6,"7035 E 96th St, Ste O",39.9265,-86.0446,3,1,47
H3gkB_js-kfN4WFojFugAQ,Subway,73,"701 Metairie Rd",29.9885,-90.1305,2.5,1,8
H3gKvifbAl4rCXb58H3qFg,"Kendra Scott Jewelry",16,"5757 Magazine St, Ste C",29.9217,-90.1186,4.5,4,11
H3goPiqp7Dv-43Nu8zOdVw,"Centroamericana Restaurant",73,"3507 Hessmer Ave",30.0064,-90.1631,4,1,27
H3GR6cyvBt03OwKkt2HUqA,"Neshaminy Valley Dental",170,"4736 Neshaminy Blvd",40.1406,-74.9448,3.5,2,9
H3IC23nd7_PAwW2rPwS5qw,"Mr Souvlaki",215,"802 N Pinellas Ave",28.1535,-82.7566,4,1,209
H3iXNL_ZHSwpOA7RLZY1pA,Wawa,696,"1015 Dekalb Pk",40.1658,-75.2927,3.5,1,21
H3KgdVrqd52koUMjXPKWpQ,"Pots & Pans Pie Co.",6,"4915 N College Ave",39.8433,-86.1454,4.5,1,175
H3QFXxgbYtl3P8FJeoJEpg,"Papa C Pies Bakery",165,"99 Seaboard Ln, Ste 100",35.964,-86.819,4.5,1,41
H3Qj9pKqorlxGceCRX6GnA,"Gateway Classic Cars of Tampa",388,"351 NE 30th St",27.7209,-82.3927,1.5,3,7
H3sgqLtC52VTWOY-edFXoA,Arby's,73,"3847 Veterans Memorl Blvd",30.0054,-90.1712,2.5,1,23
H3T-c6Mx1L7NnyOwva-irQ,"Philly Bike Tour",1,"2015 Fairmount Ave",39.9675,-75.1708,5,5,18
h3WFtU8bprxlp1YG5oK7Gw,"CVS Pharmacy",6,"6290 N College Ave",39.8701,-86.1468,3.5,2,12
H3z33gVwTvt_aJyPDhQSVw,"Unitech Body & Paint",5,"2429 Connecticut Ave",30.0011,-90.2443,4.5,3,15
H3ZcW3-Ok9GWCuL5pdhTYw,"Advance Auto Parts",41,"100 Alpha Dr",35.8963,-86.8759,4.5,3,6
h4_w2llk_xz3njoKVfGcKg,"Casanova's Seafood",614,"1928 Massicot Rd",29.8716,-89.8953,5,1,17
h400nR2LmDpRJMbRTsTEQw,"Double Dragon III",15,"1122 Manhattan Blvd, Ste B",29.8977,-90.0625,3.5,1,6
H41S-qS3NOUJSbIqWTuyIA,"Paddlewheeler Creole Queen",16,"1 Poydras St",29.9486,-90.0621,4,5,713
H452i1x_9eaVemKoPfG6vQ,"Andre's BBQ And Seafood",6,"7210 N Michigan Rd",39.8857,-86.2109,4,1,5
h4BAaRsMQAFOI1E_Y92SwQ,Maverik,7,"480 S Meadows Pkwy",39.438,-119.762,4,3,8
h4cG0YpeEDsdVqeq01gQ5Q,Visionworks,170,"2240 Street Rd",40.1019,-74.9498,3,4,15
h4CPgWdrG9ejSgaAOOCEaw,"Chipotle Mexican Grill",4,"9484 E 22nd St, Ste 130",32.206,-110.79,2.5,1,98
H4DeeCaEVUlVozUpS-f1rg,"The Lake House Inn",182,"1100 Old Bethlehem Rd",40.4273,-75.2555,4,1,30
h4emxpoA_pQ-Si8fSzzLig,"Perkins Restaurant & Bakery",121,"706 Lansdowne Ave",39.9581,-75.2875,3,1,54
H4eTwVFJvjCL0asz94CSTA,"Cafe Clave",1,"4305 Locust St",39.954,-75.2096,4,1,56
h4ghREOFsZjxqc8hUEHRBQ,"Fiery Crab",5,"3900 Williams Blvd",30.0274,-90.2381,2.5,1,135
h4GUx3CTb6Q9CnBfa-Iu9g,McDiesel,27,"10 Greg St, Ste 102",39.5227,-119.744,5,3,17
H4hi8mi4Bfhz5H3zrccxaA,"House of Hearing Audiology Clinic",64,"5513 Glenwood St, Ste B",43.6551,-116.281,5,2,7
H4k9OCKl5Yd2XcTyzYMxQA,"Massage Vigor",13,"3642 W Gandy Blvd, Ste D",27.8931,-82.504,4.5,2,6
h4LKBSm_Sj7fZXrnlFo1Zg,"All Licenses",12,"3018 106 Street NW",53.4621,-113.503,2.5,3,6
h4lnuvBIEL3wefTe9VozwA,"Walmart Supercenter",8,"4040 Nolensville Pike",36.082,-86.7254,1.5,1,31
H4M9pNYb3w0Va9db3aqXfw,"Amor A La Mexicana",215,"530 Athens St",28.1548,-82.7603,3.5,1,11
H4MrP38d7bseGgMtXcNpdA,"Cajun Brothers",16,"236 N Carrollton Ave",29.9758,-90.0988,3,1,42
H4QpU9VKp4t7GrNCy9KBqA,Sextant,16,"822 Perdido St",29.9507,-90.0721,2,5,5
H4rPWHmZwGmiYEX8GTmayQ,"Arviv Medical Aesthetics",13,"11329 Countryway Blvd",28.0643,-82.6243,4.5,2,34
H4Rv_BQU7we_PZmzLAP4ng,"DoubleTree by Hilton Hotel Tampa Airport - Westshore",13,"4500 W Cypress St",27.9516,-82.5212,2,5,135
H4t7YAtaDQ8bKOW452zSaA,"Kopi Latte",1,"530 E Girard Ave",39.971,-75.1275,4.5,1,59
h4Um1Vu4Lpo7I1juWXFIUw,"La Reyna Hot Dogs",4,"712 E Prince Rd",32.2719,-110.96,4.5,1,10
h4vVJYIcP3kAQZ_6HJbZVQ,"Michael Payne, DMD",42,"3289 N Towerbridge Way",43.6348,-116.426,5,2,6
H4W4B1R_BLTOELn53jhzJw,"Wok'N Roll",6,"9926 Pendleton Pike",39.8535,-85.9926,4,1,57
H4weAR-oX0WjGdyU-tWvyw,"Super Spartan",1,"105 S 13th St",39.9504,-75.1617,4,1,6
H4yazV6lsxq5_u8MIalKjA,"Pizza Squared",13,"3424 S Dale Mabry Hwy",27.9121,-82.5059,3.5,1,35
h4YFx7MIVzPyHUgAlUhxTA,"New China King",47,"30 S White Horse Pike",39.8432,-75.0163,3.5,1,9
H4YMLj904tB53hUKG6wfWQ,"Hectorito Restaurante",30,"2753 Cherokee St",38.5941,-90.2296,4,1,30
h4zjPjFmQgJQzYEXLcHenw,"The Liquor & Wine Grotto",21,"1271 Coast Village Rd",34.4213,-119.641,5,1,46
H5-NJqZLjnAZ4riYlCkw-g,"Franks and Subs",33,"10451 Gibsonton Dr",27.857,-82.3316,2.5,1,25
H51z9NkeiIIyaVl6l6MMww,"Mezcaleria Las Chupacabras",461,"25 The Blvd",38.6345,-90.3454,3.5,1,57
h54LaAiSdU4x-CjyuRQxOQ,"Red Robin Gourmet Burgers and Brews",12,"6255 Currents Drive NW",53.4363,-113.607,3.5,1,32
H55R8ODu9aa51gWnTHLRTw,"Independent Automotive",27,"865 Bergin Way",39.5266,-119.739,4,3,5
H55RMGDIoKWWxpvQGAEwsw,"Watt Common Medical Clinic",12,"110 Watt Common SW",53.4224,-113.419,2,2,5
h56fqSQWMA3-YmgX2WmfPQ,"Toys R Us",38,"2345 E Lincoln Hwy",40.1784,-74.8759,3,4,5
h56LTrWx_w8XZXpn7nNs4g,"Run Away Pizza",106,"6823 State Road 54",28.2177,-82.7014,4.5,1,6
h58RAvD6hdU0iGKg1fMLmA,"Hosted Charcuterie",7,,39.5254,-119.814,4.5,1,12
H5Bii7DfpH28_G0v0IDbLQ,Arby's,42,"1270 N Eagle Rd",43.6165,-116.354,3,1,11
